13:29:21,37.39581,-121.9825217,16,10,6.364385280606446,0.37,3.0,38.9
13:29:50,37.3957936,-121.9825308,16,10,6.872765091286039,0.43,3.0,39.1
13:30:19,37.395803,-121.9825164,16,10,6.170931858317672,0.43,2.0,39.1
13:30:47,37.3957884,-121.9825129,16,10,6.880043604512983,0.24,3.0,39.0
13:31:16,37.3958036,-121.9825111,16,10,7.859325670819348,0.61,3.0,39.7
13:31:45,37.3957937,-121.9825249,16,10,7.363701514863297,0.42,3.0,39.6
13:32:14,37.3957893,-121.9825226,16,10,6.470409569725861,0.48,2.0,39.7
13:32:43,37.3957828,-121.9825018,16,10,7.299219136318624,0.64,3.0,39.2
13:33:12,37.395767,-121.9825117,16,9,6.404545260984577,0.54,3.0,40.22222222222222
13:33:41,37.3957388,-121.9825685,16,10,7.8407461379641665,0.28,3.0,37.1
13:34:10,37.3959127,-121.9800928,16,11,10.097133256523852,0.5,4.0,32.09090909090909
13:34:39,37.3959814,-121.9782594,16,11,10.29685874429673,0.3,4.0,34.09090909090909
13:35:8,37.3964827,-121.9778332,16,10,9.360710443123429,0.38,4.0,37.8
13:35:37,37.4008331,-121.9776539,16,10,12.412264096449125,0.42,5.0,38.5
13:36:5,37.4036744,-121.9776243,16,11,10.799935184990694,0.47,4.0,38.45454545454545
13:36:34,37.4069551,-121.9776416,16,10,10.852548087891616,0.48,4.0,37.0
13:37:3,37.4103312,-121.9775784,16,11,6.746302691104217,1.01,3.0,37.36363636363637
13:37:32,37.4103351,-121.9775579,15,12,6.419641734551859,0.37,3.0,37.666666666666664
13:38:1,37.4116781,-121.9775256,15,10,9.176409973404633,0.34,4.0,36.8
13:38:30,37.4145308,-121.9776255,15,7,47.88304606016622,0.32,19.0,41.0
13:38:59,37.4168741,-121.9740404,15,12,6.328506932918696,0.19,2.0,38.083333333333336
13:39:27,37.4187875,-121.96643,15,10,6.796631518627445,0.23,3.0,36.1
13:39:56,37.4192711,-121.9565175,15,9,8.700718361146969,0.24,3.0,37.888888888888886
13:40:25,37.4193299,-121.9475642,15,9,6.637326268912806,0.24,3.0,39.0
13:40:54,37.4203908,-121.9392155,15,9,14.138960357819805,0.3,4.0,37.666666666666664
13:41:23,37.4221151,-121.931443,15,11,7.164502774093957,0.18,3.0,39.27272727272727
13:41:51,37.4236664,-121.9222598,15,10,16.134057146297703,0.31,5.0,40.9
13:42:20,37.4285581,-121.9178061,15,11,8.458327257797489,0.26,3.0,38.36363636363637
13:42:49,37.4358693,-121.9192484,15,11,7.884579887349738,0.34,3.0,38.18181818181818
13:43:18,37.4423751,-121.9205021,15,11,7.04784364185245,0.26,3.0,38.27272727272727
13:43:47,37.4474447,-121.9214511,15,11,12.02411743122962,0.51,4.0,30.90909090909091
13:44:15,37.4547061,-121.922889,15,9,18.180192518232584,1.3,5.0,31.88888888888889
13:44:44,37.4617972,-121.9253055,15,11,13.982496200607388,0.45,4.0,33.18181818181818
13:45:13,37.4687346,-121.9287694,15,11,14.1215615283863,0.48,4.0,33.54545454545455
13:45:42,37.4761884,-121.9324437,15,11,15.232002494747695,0.49,4.0,33.81818181818182
13:46:11,37.4835144,-121.9366338,15,9,16.58177915665264,0.8,6.0,29.77777777777778
13:46:40,37.4891012,-121.9437011,15,9,19.696971848484733,0.5,7.0,32.44444444444444
13:47:8,37.4944637,-121.9506775,15,9,20.425400852859656,0.47,7.0,32.22222222222222
13:47:37,37.4998833,-121.9577457,15,9,19.235542622967515,0.51,6.0,31.77777777777778
13:48:6,37.5057158,-121.9652408,14,9,21.173662885764475,0.6,7.0,31.444444444444443
13:48:35,37.5115865,-121.9725009,14,9,20.981968449123165,0.69,7.0,30.333333333333332
13:49:3,37.5173663,-121.9796538,14,8,22.511337143759366,0.67,8.0,32.625
13:49:32,37.5225859,-121.9876989,14,9,23.864787868321812,1.12,8.0,22.88888888888889
13:50:1,37.5269203,-121.99645,14,10,21.294426500847585,0.42,7.0,31.7
13:50:29,37.5313164,-122.0048234,14,9,18.509913560035876,0.42,6.0,33.55555555555556
13:50:58,37.5356405,-122.0127986,14,9,17.845708167511873,0.5,6.0,33.22222222222222
13:51:27,37.5414042,-122.0187869,14,8,22.68975539753569,0.72,8.0,31.5
13:51:56,37.5474656,-122.0233022,14,9,26.997529516605773,0.8,8.0,30.333333333333332
13:52:24,37.552898,-122.0272622,14,9,23.28505314574137,0.75,8.0,28.0
13:52:53,37.5559029,-122.0300042,14,9,22.496764211770547,0.56,8.0,29.88888888888889
13:53:22,37.5581524,-122.0323894,14,9,22.383321916105302,0.78,7.0,30.11111111111111
13:53:51,37.5601853,-122.0345685,14,9,25.950315990368978,1.02,9.0,28.22222222222222
13:54:19,37.5634118,-122.0369626,14,9,21.46888213205336,0.75,7.0,30.666666666666668
13:54:48,37.5642303,-122.0371257,14,9,14.186927080943216,0.37,5.0,36.666666666666664
13:55:17,37.5652883,-122.0370249,14,9,17.56303219834206,0.78,6.0,35.44444444444444
13:55:45,37.5661978,-122.0363333,14,9,16.566897718040032,0.64,6.0,33.666666666666664
13:56:14,37.567402,-122.0353938,14,9,20.009922538580703,0.73,7.0,33.0
13:56:43,37.5679714,-122.0348639,14,10,17.1171785058169,0.42,5.0,34.4
13:57:12,37.5684982,-122.0346191,14,9,21.351110041400656,0.58,8.0,34.666666666666664
13:57:40,37.5699991,-122.0331749,14,10,18.842956243647123,0.77,6.0,32.4
13:58:9,37.5701325,-122.0330093,14,10,18.285237214758794,0.45,6.0,31.3
13:58:38,37.5700954,-122.0330256,14,10,16.624093960273445,0.49,6.0,32.3
13:59:6,37.5705012,-122.0326912,14,10,17.127655998413793,0.66,6.0,34.1
13:59:35,37.5734744,-122.0298868,14,10,16.690476326336526,0.54,6.0,33.1
14:0:4,37.5759307,-122.0277336,14,10,16.332277857053498,0.57,6.0,32.4
14:0:33,37.5760159,-122.0276628,14,10,13.760592283764533,0.56,5.0,31.5
14:1:1,37.578445,-122.0254848,14,10,15.523849393755402,0.54,5.0,33.3
14:1:30,37.5821318,-122.0233459,14,10,17.041387854279943,0.58,6.0,33.1
14:1:59,37.5850986,-122.0223099,15,10,20.219715626091283,0.98,7.0,29.9
14:2:27,37.586268,-122.0219065,15,10,19.860576527382076,0.66,7.0,31.3
14:2:56,37.5869873,-122.0216592,15,10,19.352563137734496,0.64,7.0,32.8
14:3:25,37.5901777,-122.0205479,15,9,24.27489649823455,1.22,8.0,30.0
14:3:54,37.5903214,-122.0205245,15,9,24.466193001772876,0.75,10.0,31.88888888888889
14:4:23,37.5903766,-122.0205195,15,9,21.7314978775049,0.73,8.0,32.666666666666664
14:4:51,37.5936375,-122.0193113,15,9,17.78131041290264,0.5,6.0,35.333333333333336
14:5:20,37.5974741,-122.0179418,14,9,18.58321285461693,0.5,7.0,35.666666666666664
14:5:49,37.5984187,-122.0176185,15,9,16.29745072089497,0.5,6.0,35.55555555555556
14:6:18,37.6016876,-122.0164353,15,9,17.759034320592995,0.41,7.0,35.333333333333336
14:6:47,37.6028124,-122.0161463,15,9,13.639420808817361,0.45,5.0,32.55555555555556
14:7:15,37.6057331,-122.0192672,15,9,15.991288253295917,0.42,6.0,30.444444444444443
14:7:44,37.6058488,-122.0194516,15,8,14.294736793659407,0.64,5.0,34.0
14:8:13,37.6058493,-122.0194306,15,10,15.344725478156981,0.78,5.0,33.5
14:8:42,37.6058291,-122.0194212,15,9,15.826654731812406,0.96,6.0,32.44444444444444
14:9:11,37.6058136,-122.0194221,15,10,16.18316409111642,0.75,6.0,32.0
14:9:40,37.6058213,-122.0194116,15,9,16.498124135791922,0.74,6.0,34.44444444444444
14:10:8,37.6058189,-122.0194048,15,9,16.85032047172991,0.7,6.0,34.44444444444444
14:10:37,37.6058138,-122.0194033,15,10,14.103382572985815,0.82,5.0,33.6
14:11:6,37.6058162,-122.019408,15,10,13.422943045398053,0.78,5.0,33.7
14:11:35,37.6058244,-122.0194016,15,10,13.31046580702569,0.66,5.0,34.5
14:12:4,37.6058413,-122.0194143,15,10,12.501275934879608,0.66,5.0,34.4
14:12:32,37.6058427,-122.0194194,15,10,13.590562902249486,0.62,5.0,32.7
14:13:1,37.605864,-122.0194204,15,10,12.869720276680454,0.7,5.0,34.2
14:13:30,37.6058414,-122.0194371,15,10,15.00695172245183,0.62,6.0,33.5
14:13:59,37.6058448,-122.0194208,15,9,15.387169980214034,0.77,6.0,33.22222222222222
14:14:28,37.6057863,-122.0194433,15,10,16.139882279620256,0.7,7.0,30.8
14:14:56,37.6057874,-122.019446,15,9,18.429546928777167,0.78,8.0,31.555555555555557
14:15:25,37.605842,-122.0194413,15,10,15.959639720244315,0.54,6.0,32.2
14:15:54,37.6058229,-122.01944,15,10,19.03110348876281,0.56,8.0,31.6
14:16:23,37.6058301,-122.0194387,15,10,16.951418819674064,0.92,6.0,32.9
14:16:52,37.606203,-122.0198721,15,10,15.341232023537092,0.46,5.0,33.1
